fname,label,manually_verified
Dataset/Disgust/OAF_hole_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_home_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_hurl_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_hush_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_jail_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_jar_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_join_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_judge_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_jug_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_juice_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_keen_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_keep_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_keg_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_kick_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_kill_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_king_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_kite_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_knock_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_late_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_laud_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lean_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_learn_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lease_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lid_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_life_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_limb_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_live_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_loaf_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_long_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lore_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lose_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_lot_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_love_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_luck_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_make_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_match_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_merge_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mess_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_met_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mill_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mob_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mode_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mood_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_moon_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mop_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_mouse_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_nag_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_name_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_near_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_neat_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_nice_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_note_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_numb_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pad_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_page_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pain_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pass_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pearl_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_peg_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_perch_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_phone_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pick_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pike_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pole_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_pool_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_puff_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rag_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_raid_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rain_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_raise_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rat_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_reach_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_read_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_red_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_ring_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_ripe_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_road_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_room_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rose_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rot_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rough_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_rush_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_said_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sail_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_search_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_seize_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sell_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_shack_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_shall_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_shawl_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sheep_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_shirt_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_should_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_shout_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_size_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_soap_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_soup_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sour_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_south_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sub_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_such_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_sure_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_take_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_talk_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tape_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_team_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tell_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_thin_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_third_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_thought_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_thumb_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_time_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tip_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tire_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_ton_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tool_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_tough_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_turn_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_vine_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_voice_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_void_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_vote_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_wag_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_walk_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_wash_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_week_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_wheat_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_when_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_which_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_whip_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_white_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_wife_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_wire_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_witch_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_yearn_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_yes_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_young_disgust_1.wav,Disgust,1
Dataset/Disgust/OAF_youth_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_back_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bar_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_base_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bath_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bean_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_beg_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bite_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_boat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bone_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_book_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_bought_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_burn_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_cab_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_calm_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_came_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_cause_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_chain_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_chair_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_chalk_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_chat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_check_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_cheek_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_chief_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_choice_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_cool_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dab_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_date_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dead_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_death_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_deep_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dime_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dip_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_ditch_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dodge_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_dog_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_doll_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_door_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_fail_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_fall_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_far_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_fat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_fit_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_five_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_food_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_gap_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_gas_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_gaze_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_germ_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_get_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_gin_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_goal_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_good_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_goose_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_gun_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_half_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hall_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hash_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hate_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_have_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_haze_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hire_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hit_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hole_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_home_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hurl_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_hush_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_jail_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_jar_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_join_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_judge_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_jug_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_juice_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_keen_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_keep_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_keg_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_kick_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_kill_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_king_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_kite_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_knock_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_late_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_laud_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lean_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_learn_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lease_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lid_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_life_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_limb_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_live_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_loaf_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_long_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lore_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lose_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_lot_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_love_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_luck_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_make_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_match_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_merge_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mess_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_met_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mill_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mob_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mode_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mood_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_moon_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mop_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_mouse_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_nag_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_name_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_near_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_neat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_nice_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_note_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_numb_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pad_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_page_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pain_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pass_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pearl_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_peg_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_perch_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_phone_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pick_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pike_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pole_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_pool_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_puff_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rag_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_raid_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rain_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_raise_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_reach_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_read_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_red_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_ring_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_ripe_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_road_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_room_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rose_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rot_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rough_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_rush_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_said_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sail_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_search_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_seize_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sell_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_shack_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_shall_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_shawl_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sheep_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_shirt_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_should_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_shout_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_size_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_soap_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_soup_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sour_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_south_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sub_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_such_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_sure_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_take_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_talk_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tape_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_team_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tell_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_thin_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_third_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_thought_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_thumb_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_time_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tip_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tire_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_ton_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tool_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_tough_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_turn_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_vine_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_voice_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_void_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_vote_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_wag_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_walk_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_wash_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_week_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_wheat_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_when_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_which_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_whip_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_white_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_wife_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_wire_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_witch_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_yearn_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_yes_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_young_disgust_1.wav,Disgust,1
Dataset/Disgust/YAF_youth_disgust_1.wav,Disgust,1
Dataset/Fear/OAF_back_fear_1.wav,Fear,1
Dataset/Fear/OAF_bar_fear_1.wav,Fear,1
Dataset/Fear/OAF_base_fear_1.wav,Fear,1
Dataset/Fear/OAF_bath_fear_1.wav,Fear,1
Dataset/Fear/OAF_bean_fear_1.wav,Fear,1
Dataset/Fear/OAF_beg_fear_1.wav,Fear,1
Dataset/Fear/OAF_bite_fear_1.wav,Fear,1
Dataset/Fear/OAF_boat_fear_1.wav,Fear,1
Dataset/Fear/OAF_bone_fear_1.wav,Fear,1
Dataset/Fear/OAF_book_fear_1.wav,Fear,1
Dataset/Fear/OAF_bought_fear_1.wav,Fear,1
Dataset/Fear/OAF_burn_fear_1.wav,Fear,1
Dataset/Fear/OAF_cab_fear_1.wav,Fear,1
Dataset/Fear/OAF_calm_fear_1.wav,Fear,1
Dataset/Fear/OAF_came_fear_1.wav,Fear,1
Dataset/Fear/OAF_cause_fear_1.wav,Fear,1
Dataset/Fear/OAF_chain_fear_1.wav,Fear,1
Dataset/Fear/OAF_chair_fear_1.wav,Fear,1
Dataset/Fear/OAF_chalk_fear_1.wav,Fear,1
Dataset/Fear/OAF_chat_fear_1.wav,Fear,1
Dataset/Fear/OAF_check_fear_1.wav,Fear,1
Dataset/Fear/OAF_cheek_fear_1.wav,Fear,1
Dataset/Fear/OAF_chief_fear_1.wav,Fear,1
Dataset/Fear/OAF_choice_fear_1.wav,Fear,1
Dataset/Fear/OAF_cool_fear_1.wav,Fear,1
Dataset/Fear/OAF_dab_fear_1.wav,Fear,1
Dataset/Fear/OAF_date_fear_1.wav,Fear,1
Dataset/Fear/OAF_dead_fear_1.wav,Fear,1
Dataset/Fear/OAF_death_fear_1.wav,Fear,1
Dataset/Fear/OAF_deep_fear_1.wav,Fear,1
Dataset/Fear/OAF_dime_fear_1.wav,Fear,1
Dataset/Fear/OAF_dip_fear_1.wav,Fear,1
Dataset/Fear/OAF_ditch_fear_1.wav,Fear,1
Dataset/Fear/OAF_dodge_fear_1.wav,Fear,1
Dataset/Fear/OAF_dog_fear_1.wav,Fear,1
Dataset/Fear/OAF_doll_fear_1.wav,Fear,1
Dataset/Fear/OAF_door_fear_1.wav,Fear,1
Dataset/Fear/OAF_fail_fear_1.wav,Fear,1
Dataset/Fear/OAF_fall_fear_1.wav,Fear,1
Dataset/Fear/OAF_far_fear_1.wav,Fear,1
Dataset/Fear/OAF_fat_fear_1.wav,Fear,1
Dataset/Fear/OAF_fit_fear_1.wav,Fear,1
Dataset/Fear/OAF_five_fear_1.wav,Fear,1
Dataset/Fear/OAF_food_fear_1.wav,Fear,1
Dataset/Fear/OAF_gap_fear_1.wav,Fear,1
Dataset/Fear/OAF_gas_fear_1.wav,Fear,1
Dataset/Fear/OAF_gaze_fear_1.wav,Fear,1
Dataset/Fear/OAF_germ_fear_1.wav,Fear,1
Dataset/Fear/OAF_get_fear_1.wav,Fear,1
Dataset/Fear/OAF_gin_fear_1.wav,Fear,1
Dataset/Fear/OAF_goal_fear_1.wav,Fear,1
Dataset/Fear/OAF_good_fear_1.wav,Fear,1
Dataset/Fear/OAF_goose_fear_1.wav,Fear,1
Dataset/Fear/OAF_gun_fear_1.wav,Fear,1
Dataset/Fear/OAF_half_fear_1.wav,Fear,1
Dataset/Fear/OAF_hall_fear_1.wav,Fear,1
Dataset/Fear/OAF_hash_fear_1.wav,Fear,1
Dataset/Fear/OAF_hate_fear_1.wav,Fear,1
Dataset/Fear/OAF_have_fear_1.wav,Fear,1
Dataset/Fear/OAF_haze_fear_1.wav,Fear,1
Dataset/Fear/OAF_hire_fear_1.wav,Fear,1
Dataset/Fear/OAF_hit_fear_1.wav,Fear,1
Dataset/Fear/OAF_hole_fear_1.wav,Fear,1
Dataset/Fear/OAF_home_fear_1.wav,Fear,1
Dataset/Fear/OAF_hurl_fear_1.wav,Fear,1
Dataset/Fear/OAF_hush_fear_1.wav,Fear,1
Dataset/Fear/OAF_jail_fear_1.wav,Fear,1
Dataset/Fear/OAF_jar_fear_1.wav,Fear,1
Dataset/Fear/OAF_join_fear_1.wav,Fear,1
Dataset/Fear/OAF_judge_fear_1.wav,Fear,1
Dataset/Fear/OAF_jug_fear_1.wav,Fear,1
Dataset/Fear/OAF_juice_fear_1.wav,Fear,1
Dataset/Fear/OAF_keen_fear_1.wav,Fear,1
Dataset/Fear/OAF_keep_fear_1.wav,Fear,1
Dataset/Fear/OAF_keg_fear_1.wav,Fear,1
Dataset/Fear/OAF_kick_fear_1.wav,Fear,1
Dataset/Fear/OAF_kill_fear_1.wav,Fear,1
Dataset/Fear/OAF_king_fear_1.wav,Fear,1
Dataset/Fear/OAF_kite_fear_1.wav,Fear,1
Dataset/Fear/OAF_knock_fear_1.wav,Fear,1
Dataset/Fear/OAF_late_fear_1.wav,Fear,1
Dataset/Fear/OAF_laud_fear_1.wav,Fear,1
Dataset/Fear/OAF_lean_fear_1.wav,Fear,1
Dataset/Fear/OAF_learn_fear_1.wav,Fear,1
Dataset/Fear/OAF_lease_fear_1.wav,Fear,1
Dataset/Fear/OAF_lid_fear_1.wav,Fear,1
Dataset/Fear/OAF_life_fear_1.wav,Fear,1
Dataset/Fear/OAF_limb_fear_1.wav,Fear,1
Dataset/Fear/OAF_live_fear_1.wav,Fear,1
Dataset/Fear/OAF_loaf_fear_1.wav,Fear,1
Dataset/Fear/OAF_long_fear_1.wav,Fear,1
Dataset/Fear/OAF_lore_fear_1.wav,Fear,1
Dataset/Fear/OAF_lose_fear_1.wav,Fear,1
Dataset/Fear/OAF_lot_fear_1.wav,Fear,1
Dataset/Fear/OAF_love_fear_1.wav,Fear,1
Dataset/Fear/OAF_luck_fear_1.wav,Fear,1
Dataset/Fear/OAF_make_fear_1.wav,Fear,1
